Delivery,DriveThrough,Parking,Wlan,address,map_url,name
,ドライブスルー,パーキング,無線LAN,鹿児島県鹿児島市新栄町4-23,//map.yahoo.co.jp/maps?lat=31.5450558&lon=130.5453378&hlat=31.5450558&hlon=130.5453378&z=16&datum=tky&home=on,南鹿児島店
,,パーキング,無線LAN,鹿児島県鹿児島市東開町7,//map.yahoo.co.jp/maps?lat=31.5238782&lon=130.5384932&hlat=31.5238782&hlon=130.5384932&z=16&datum=tky&home=on,イオン鹿児島店
,ドライブスルー,パーキング,無線LAN,鹿児島県鹿児島市南栄5-1-11 ,//map.yahoo.co.jp/maps?lat=31.5013483&lon=130.5183594&hlat=31.5013483&hlon=130.5183594&z=16&datum=tky&home=on,七ツ島店
,,,無線LAN,鹿児島県鹿児島市呉服町1-6 ,//map.yahoo.co.jp/maps?lat=31.5874638&lon=130.5586945&hlat=31.5874638&hlon=130.5586945&z=16&datum=tky&home=on,天文館店
,ドライブスルー,パーキング,,鹿児島県鹿児島市川上町2721-66,//map.yahoo.co.jp/maps?lat=31.6549909&lon=130.5706525&hlat=31.6549909&hlon=130.5706525&z=16&datum=tky&home=on,鹿児島吉野店
,ドライブスルー,パーキング,無線LAN,鹿児島県鹿屋市札元2-3826-8 ,//map.yahoo.co.jp/maps?lat=31.3948646&lon=130.8744601&hlat=31.3948646&hlon=130.8744601&z=16&datum=tky&home=on,鹿屋店
,,,,沖縄県那覇市おもろまち4-4-9,//map.yahoo.co.jp/maps?lat=26.2217992&lon=127.6968603&hlat=26.2217992&hlon=127.6968603&z=16&datum=tky&home=on,サンエーメインプレイス店
,,,無線LAN,沖縄県那覇市久茂地1-1-1,//map.yahoo.co.jp/maps?lat=26.2102175&lon=127.6813574&hlat=26.2102175&hlon=127.6813574&z=16&datum=tky&home=on,パレット久茂地店
,ドライブスルー,パーキング,無線LAN,沖縄県那覇市赤嶺1-4-4 ,//map.yahoo.co.jp/maps?lat=26.1901111&lon=127.6645981&hlat=26.1901111&hlon=127.6645981&z=16&datum=tky&home=on,小禄店
お届けケンタッキー（デリバリー）,,パーキング,無線LAN,沖縄県那覇市古島1-25-4 ,//map.yahoo.co.jp/maps?lat=26.2267531&lon=127.7079114&hlat=26.2267531&hlon=127.7079114&z=16&datum=tky&home=on,首里末吉店
,,パーキング,無線LAN,沖縄県石垣市新栄町75-27 ,//map.yahoo.co.jp/maps?lat=24.3426169&lon=124.1470747&hlat=24.3426169&hlon=124.1470747&z=16&datum=tky&home=on,石垣店
,ドライブスルー,パーキング,無線LAN,沖縄県浦添市港川２５４,//map.yahoo.co.jp/maps?lat=26.2609144&lon=127.7159483&hlat=26.2609144&hlon=127.7159483&z=16&datum=tky&home=on,浦添店
,ドライブスルー,パーキング,無線LAN,沖縄県名護市為又878-3 ,//map.yahoo.co.jp/maps?lat=26.6037319&lon=127.9833478&hlat=26.6037319&hlon=127.9833478&z=16&datum=tky&home=on,名護為又店
,ドライブスルー,パーキング,無線LAN,沖縄県糸満市字兼城369-3 ,//map.yahoo.co.jp/maps?lat=26.1373414&lon=127.6740708&hlat=26.1373414&hlon=127.6740708&z=16&datum=tky&home=on,糸満店
,ドライブスルー,パーキング,無線LAN,沖縄県糸満市武富仲間田原194番地,//map.yahoo.co.jp/maps?lat=26.1617242&lon=127.6942114&hlat=26.1617242&hlon=127.6942114&z=16&datum=tky&home=on,イオン武富店
,,パーキング,無線LAN,沖縄県沖縄市久保田3-1-3 ,//map.yahoo.co.jp/maps?lat=26.3150289&lon=127.7953503&hlat=26.3150289&hlon=127.7953503&z=16&datum=tky&home=on,プラザハウス店
,,パーキング,無線LAN,愛知県東海市富木島町伏見2-20-1 ,//map.yahoo.co.jp/maps?lat=35.0145397&lon=136.9117464&hlat=35.0145397&hlon=136.9117464&z=16&datum=tky&home=on,東海店
,,パーキング,無線LAN,愛知県知立市長篠町大山18-1　ギャラリエアピタ知立1F,//map.yahoo.co.jp/maps?lat=34.9944986&lon=137.0559344&hlat=34.9944986&hlon=137.0559344&z=16&datum=tky&home=on,ギャラリエアピタ知立店
,ドライブスルー,パーキング,無線LAN,愛知県豊明市前後町螺貝1389-1 ,//map.yahoo.co.jp/maps?lat=35.0550554&lon=136.9928618&hlat=35.0550554&hlon=136.9928618&z=16&datum=tky&home=on,豊明店
,ドライブスルー,パーキング,無線LAN,愛知県北名古屋市中之郷北24 ,//map.yahoo.co.jp/maps?lat=35.2430301&lon=136.8477482&hlat=35.2430301&hlon=136.8477482&z=16&datum=tky&home=on,西春店
,ドライブスルー,パーキング,無線LAN,愛知県あま市下萱津字平島8,//map.yahoo.co.jp/maps?lat=35.1804844&lon=136.8404817&hlat=35.1804844&hlon=136.8404817&z=16&datum=tky&home=on,甚目寺店
,ドライブスルー,パーキング,無線LAN,愛知県長久手市熊田114 ,//map.yahoo.co.jp/maps?lat=35.1717639&lon=137.0271186&hlat=35.1717639&hlon=137.0271186&z=16&datum=tky&home=on,藤ヶ丘店
,ドライブスルー,パーキング,無線LAN,愛知県愛知郡東郷町大字和合字牛廻間166-1 ,//map.yahoo.co.jp/maps?lat=35.1034036&lon=137.0455759&hlat=35.1034036&hlon=137.0455759&z=16&datum=tky&home=on,和合店
,ドライブスルー,パーキング,無線LAN,愛知県海部郡蟹江町源氏1-159 ,//map.yahoo.co.jp/maps?lat=35.1270036&lon=136.7843494&hlat=35.1270036&hlon=136.7843494&z=16&datum=tky&home=on,蟹江店
,,パーキング,無線LAN,愛知県知多郡阿久比町大字椋岡字徳吉1番地12,//map.yahoo.co.jp/maps?lat=34.9178761&lon=136.9238592&hlat=34.9178761&hlon=136.9238592&z=16&datum=tky&home=on,アピタ阿久比店
,,パーキング,,愛知県知多郡東浦町大字緒川字旭13-2,//map.yahoo.co.jp/maps?lat=34.975459&lon=136.9771407&hlat=34.975459&hlon=136.9771407&z=16&datum=tky&home=on,イオンモール東浦店
お届けケンタッキー（デリバリー）,,,無線LAN,神奈川県川崎市麻生区百合ケ丘1-21 小田急マルシエビル,//map.yahoo.co.jp/maps?lat=35.6055611&lon=139.5192772&hlat=35.6055611&hlon=139.5192772&z=16&datum=tky&home=on,百合ヶ丘店
,,,無線LAN,神奈川県川崎市麻生区上麻生1-20-1 アコルデ,//map.yahoo.co.jp/maps?lat=35.6005917&lon=139.5113046&hlat=35.6005917&hlon=139.5113046&z=16&datum=tky&home=on,新百合ヶ丘店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県相模原市緑区相原4-12-13 ,//map.yahoo.co.jp/maps?lat=35.5953925&lon=139.3246828&hlat=35.5953925&hlon=139.3246828&z=16&datum=tky&home=on,相模原相原店
,,パーキング,,神奈川県相模原市緑区大山町1 アリオ橋本1Fフードコート,//map.yahoo.co.jp/maps?lat=35.5876243&lon=139.3531707&hlat=35.5876243&hlon=139.3531707&z=16&datum=tky&home=on,アリオ橋本店
,,パーキング,無線LAN,神奈川県相模原市中央区小山3-37-1,//map.yahoo.co.jp/maps?lat=35.5795802&lon=139.3598085&hlat=35.5795802&hlon=139.3598085&z=16&datum=tky&home=on,相模原小山モール店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県相模原市中央区中央2-13-1,//map.yahoo.co.jp/maps?lat=35.5694933&lon=139.3766039&hlat=35.5694933&hlon=139.3766039&z=16&datum=tky&home=on,相模原中央店
,,パーキング,無線LAN,神奈川県相模原市南区相模大野3-2-1ライフ相模大野内,//map.yahoo.co.jp/maps?lat=35.5278934&lon=139.4383281&hlat=35.5278934&hlon=139.4383281&z=16&datum=tky&home=on,ライフ相模大野駅前店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県相模原市南区大野台6-5-14 ,//map.yahoo.co.jp/maps?lat=35.5505275&lon=139.4177156&hlat=35.5505275&hlon=139.4177156&z=16&datum=tky&home=on,相模原大野台店
,ドライブスルー,パーキング,無線LAN,神奈川県横須賀市三春町4-7-1 ,//map.yahoo.co.jp/maps?lat=35.2607983&lon=139.6963325&hlat=35.2607983&hlon=139.6963325&z=16&datum=tky&home=on,横須賀三春町店
,,パーキング,無線LAN,神奈川県横須賀市久里浜5-13-1,//map.yahoo.co.jp/maps?lat=35.2258696&lon=139.706731&hlat=35.2258696&hlon=139.706731&z=16&datum=tky&home=on,イオン久里浜店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都北区王子1-16-6 KFCビル1F,//map.yahoo.co.jp/maps?lat=35.7517932&lon=139.740643&hlat=35.7517932&hlon=139.740643&z=16&datum=tky&home=on,王子店
,,,無線LAN,東京都北区赤羽1-13-2 丸玉ビル,//map.yahoo.co.jp/maps?lat=35.77614&lon=139.7247119&hlat=35.77614&hlon=139.7247119&z=16&datum=tky&home=on,赤羽東口店
,,,無線LAN,東京都北区赤羽1-1-1 ビーンズ2内,//map.yahoo.co.jp/maps?lat=35.7752661&lon=139.7232872&hlat=35.7752661&hlon=139.7232872&z=16&datum=tky&home=on,ビーンズ赤羽店
,,,無線LAN,東京都荒川区荒川7-50-9 サンポップB1,//map.yahoo.co.jp/maps?lat=35.7391839&lon=139.7839839&hlat=35.7391839&hlon=139.7839839&z=16&datum=tky&home=on,サンポップ町屋店
お届けケンタッキー（デリバリー）,,,,東京都荒川区南千住５−３−１６,//map.yahoo.co.jp/maps?lat=35.7287979&lon=139.7960078&hlat=35.7287979&hlon=139.7960078&z=16&datum=tky&home=on,三ノ輪店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都板橋区大山東町59-2 江口ビル,//map.yahoo.co.jp/maps?lat=35.7457098&lon=139.7056154&hlat=35.7457098&hlon=139.7056154&z=16&datum=tky&home=on,大山店
,,,,東京都板橋区加賀２-１１-１,//map.yahoo.co.jp/maps?lat=35.7563095&lon=139.7176244&hlat=35.7563095&hlon=139.7176244&z=16&datum=tky&home=on,帝京大学板橋キャンパス店
,,,無線LAN,東京都板橋区常盤台４−３２−６ ドミール常盤台,//map.yahoo.co.jp/maps?lat=35.7606568&lon=139.6805625&hlat=35.7606568&hlon=139.6805625&z=16&datum=tky&home=on,上板橋店
お届けケンタッキー（デリバリー）,,,無線LAN,東京都板橋区高島平8-4-2 プラザタカシマ,//map.yahoo.co.jp/maps?lat=35.7860135&lon=139.6645236&hlat=35.7860135&hlon=139.6645236&z=16&datum=tky&home=on,高島平店
,,,無線LAN,東京都板橋区徳丸2-3-1　徳丸スクエア2F,//map.yahoo.co.jp/maps?lat=35.7657912&lon=139.6646036&hlat=35.7657912&hlon=139.6646036&z=16&datum=tky&home=on,東武練馬駅前店
,,パーキング,無線LAN,千葉県印西市中央北3-1-1 ,//map.yahoo.co.jp/maps?lat=35.799625&lon=140.11706&hlat=35.799625&hlon=140.11706&z=16&datum=tky&home=on,イオン千葉ニュータウン店
,ドライブスルー,パーキング,無線LAN,千葉県匝瑳市八日市場ハ962-5,//map.yahoo.co.jp/maps?lat=35.7009081&lon=140.5619346&hlat=35.7009081&hlon=140.5619346&z=16&datum=tky&home=on,八日市場店
,,パーキング,,千葉県山武市成東1808-1,//map.yahoo.co.jp/maps?lat=35.5925511&lon=140.4011608&hlat=35.5925511&hlon=140.4011608&z=16&datum=tky&home=on,MEGAドン．キホーテ成東店
,ドライブスルー,パーキング,無線LAN,埼玉県鶴ヶ島市脚折町4-22-13 ,//map.yahoo.co.jp/maps?lat=35.9419842&lon=139.3976219&hlat=35.9419842&hlon=139.3976219&z=16&datum=tky&home=on,鶴ケ島店
,,パーキング,無線LAN,埼玉県日高市大字森戸新田字藤久保88-5,//map.yahoo.co.jp/maps?lat=35.9104525&lon=139.3757903&hlat=35.9104525&hlon=139.3757903&z=16&datum=tky&home=on,ベイシア日高モール店
,,パーキング,無線LAN,埼玉県吉川市保1-13-3 吉川駅前ショッピングプラザ,//map.yahoo.co.jp/maps?lat=35.8750517&lon=139.8474375&hlat=35.8750517&hlon=139.8474375&z=16&datum=tky&home=on,吉川駅前店
,,パーキング,無線LAN,埼玉県ふじみ野市ふじみ野1丁目2番1号,//map.yahoo.co.jp/maps?lat=35.8566208&lon=139.5175264&hlat=35.8566208&hlon=139.5175264&z=16&datum=tky&home=on,イオン大井店
,,パーキング,無線LAN,埼玉県北足立郡伊奈町学園2-188-1,//map.yahoo.co.jp/maps?lat=36.0070714&lon=139.6160989&hlat=36.0070714&hlon=139.6160989&z=16&datum=tky&home=on,ウニクス伊奈店
,,パーキング,,埼玉県比企郡滑川町大字羽尾字蔵之前２６９１−１,//map.yahoo.co.jp/maps?lat=36.0575962&lon=139.3705574&hlat=36.0575962&hlon=139.3705574&z=16&datum=tky&home=on,カインズホーム滑川店
,,パーキング,,埼玉県比企郡嵐山町大字平澤字遠道800-1,//map.yahoo.co.jp/maps?lat=36.0465261&lon=139.3115075&hlat=36.0465261&hlon=139.3115075&z=16&datum=tky&home=on,カインズホーム嵐山店
,,パーキング,無線LAN,埼玉県比企郡川島町大字上伊草字五反田191-1,//map.yahoo.co.jp/maps?lat=35.9721608&lon=139.4699075&hlat=35.9721608&hlon=139.4699075&z=16&datum=tky&home=on,カインズホーム川島インター店
,,パーキング,無線LAN,埼玉県児玉郡上里町七本木2271-1,//map.yahoo.co.jp/maps?lat=36.2354817&lon=139.1566731&hlat=36.2354817&hlon=139.1566731&z=16&datum=tky&home=on,ウニクス上里店
,,パーキング,無線LAN,福岡県福岡市東区東浜1-1-1 ,//map.yahoo.co.jp/maps?lat=33.6082497&lon=130.4140128&hlat=33.6082497&hlon=130.4140128&z=16&datum=tky&home=on,ゆめタウン博多店
,,パーキング,無線LAN,福岡県福岡市東区香椎浜3-12-1,//map.yahoo.co.jp/maps?lat=33.6537326&lon=130.431844&hlat=33.6537326&hlon=130.431844&z=16&datum=tky&home=on,イオンモール香椎浜店
,,,無線LAN,福岡県福岡市博多区博多駅中央街1-1-4-6,//map.yahoo.co.jp/maps?lat=33.5869272&lon=130.4222581&hlat=33.5869272&hlon=130.4222581&z=16&datum=tky&home=on,JR博多店
,,,無線LAN,福岡県福岡市博多区博多駅中央街1-1,//map.yahoo.co.jp/maps?lat=33.5875439&lon=130.4238983&hlat=33.5875439&hlon=130.4238983&z=16&datum=tky&home=on,博多筑紫口店
,ドライブスルー,パーキング,無線LAN,福岡県福岡市博多区立花寺1-7-28 ,//map.yahoo.co.jp/maps?lat=33.5609239&lon=130.4685933&hlat=33.5609239&hlon=130.4685933&z=16&datum=tky&home=on,福岡南バイパス店
,,,無線LAN,福岡県福岡市中央区天神2丁目10-14,//map.yahoo.co.jp/maps?lat=33.5866611&lon=130.4007272&hlat=33.5866611&hlon=130.4007272&z=16&datum=tky&home=on,天神サザン通り店
,ドライブスルー,パーキング,無線LAN,福岡県福岡市中央区赤坂2-5-50 ,//map.yahoo.co.jp/maps?lat=33.5805119&lon=130.3879986&hlat=33.5805119&hlon=130.3879986&z=16&datum=tky&home=on,福岡赤坂店
,,パーキング,,福岡県福岡市中央区地行浜2-2-2 福岡ドーム,//map.yahoo.co.jp/maps?lat=33.5909628&lon=130.3645114&hlat=33.5909628&hlon=130.3645114&z=16&datum=tky&home=on,福岡ヤフオクドーム店
,ドライブスルー,パーキング,無線LAN,福岡県福岡市南区向野2-18-5 ,//map.yahoo.co.jp/maps?lat=33.5573169&lon=130.4242769&hlat=33.5573169&hlon=130.4242769&z=16&datum=tky&home=on,大橋店
,,パーキング,無線LAN,福岡県福岡市西区橋本2-27-2　木の葉モール橋本1F,//map.yahoo.co.jp/maps?lat=33.5520957&lon=130.3252421&hlat=33.5520957&hlon=130.3252421&z=16&datum=tky&home=on,木の葉モール橋本店 
,ドライブスルー,パーキング,無線LAN,熊本県人吉市鬼木町640-3 ,//map.yahoo.co.jp/maps?lat=32.2214332&lon=130.7694886&hlat=32.2214332&hlon=130.7694886&z=16&datum=tky&home=on,熊本人吉店
,ドライブスルー,パーキング,無線LAN,熊本県荒尾市原万田700-1 ,//map.yahoo.co.jp/maps?lat=32.9974225&lon=130.4406929&hlat=32.9974225&hlon=130.4406929&z=16&datum=tky&home=on,大牟田有明プラザ店
,ドライブスルー,パーキング,,熊本県玉名市中字寺畑1680-3,//map.yahoo.co.jp/maps?lat=32.9249538&lon=130.5502614&hlat=32.9249538&hlon=130.5502614&z=16&datum=tky&home=on,熊本玉名店
,ドライブスルー,パーキング,,熊本県山鹿市大橋通305,//map.yahoo.co.jp/maps?lat=33.0096074&lon=130.6879207&hlat=33.0096074&hlon=130.6879207&z=16&datum=tky&home=on,山鹿店
,ドライブスルー,パーキング,無線LAN,熊本県宇城市小川町河江1-1 ,//map.yahoo.co.jp/maps?lat=32.5935732&lon=130.7099748&hlat=32.5935732&hlon=130.7099748&z=16&datum=tky&home=on,イオンモール宇城店
,,パーキング,無線LAN,熊本県天草市亀場町食場740 ,//map.yahoo.co.jp/maps?lat=32.4310869&lon=130.1814327&hlat=32.4310869&hlon=130.1814327&z=16&datum=tky&home=on,イオン天草店
,ドライブスルー,パーキング,無線LAN,熊本県菊池郡大津町室門出221 ,//map.yahoo.co.jp/maps?lat=32.8723981&lon=130.8665158&hlat=32.8723981&hlon=130.8665158&z=16&datum=tky&home=on,熊本大津店
,,パーキング,無線LAN,熊本県菊池郡菊陽町光の森7丁目33-1,//map.yahoo.co.jp/maps?lat=32.8569489&lon=130.7867289&hlat=32.8569489&hlon=130.7867289&z=16&datum=tky&home=on,光の森店
,,パーキング,無線LAN,熊本県上益城郡嘉島町大字上島字長池2232 イオンモール熊本店内 ,//map.yahoo.co.jp/maps?lat=32.7344853&lon=130.7472435&hlat=32.7344853&hlon=130.7472435&z=16&datum=tky&home=on,イオンモール熊本店
,,パーキング,無線LAN,大阪府守口市大日東町100-1　イオンモール大日内　2F,//map.yahoo.co.jp/maps?lat=34.7461919&lon=135.5833289&hlat=34.7461919&hlon=135.5833289&z=16&datum=tky&home=on,イオンモール大日店
お届けケンタッキー（デリバリー）,,パーキング,無線LAN,大阪府枚方市堂山東町1-34 ,//map.yahoo.co.jp/maps?lat=34.8116031&lon=135.6733331&hlat=34.8116031&hlon=135.6733331&z=16&datum=tky&home=on,枚方バイパス店
,,,無線LAN,大阪府枚方市岡東町１９−２０,//map.yahoo.co.jp/maps?lat=34.8117539&lon=135.6500058&hlat=34.8117539&hlon=135.6500058&z=16&datum=tky&home=on,エル・枚方店
,,パーキング,,大阪府枚方市楠葉花園町１０−８５,//map.yahoo.co.jp/maps?lat=34.8569796&lon=135.6789783&hlat=34.8569796&hlon=135.6789783&z=16&datum=tky&home=on,くずはモール店
,,パーキング,無線LAN,大阪府茨木市松ケ本町8番30号　1階フードコート内,//map.yahoo.co.jp/maps?lat=34.807039&lon=135.5607826&hlat=34.807039&hlon=135.5607826&z=16&datum=tky&home=on,イオン茨木店
,,パーキング,無線LAN,大阪府茨木市上郡2-12-18　アル・プラザ茨木　1F,//map.yahoo.co.jp/maps?lat=34.8349094&lon=135.5585633&hlat=34.8349094&hlon=135.5585633&z=16&datum=tky&home=on,アル・プラザ茨木店
,,パーキング,無線LAN,大阪府茨木市永代町1-5,//map.yahoo.co.jp/maps?lat=34.8133749&lon=135.578539&hlat=34.8133749&hlon=135.578539&z=16&datum=tky&home=on,阪急茨木店
,,パーキング,,大阪府八尾市都塚4丁目45-1 アクロスプラザ八尾内,//map.yahoo.co.jp/maps?lat=34.6016207&lon=135.6248976&hlat=34.6016207&hlon=135.6248976&z=16&datum=tky&home=on,アクロスプラザ八尾店
,,パーキング,,大阪府八尾市沼1丁目1番地,//map.yahoo.co.jp/maps?lat=34.5853377&lon=135.6057764&hlat=34.5853377&hlon=135.6057764&z=16&datum=tky&home=on,イズミヤ八尾店
,,,無線LAN,大阪府八尾市北本町2-1 ペントプラザ19号,//map.yahoo.co.jp/maps?lat=34.6266417&lon=135.6063341&hlat=34.6266417&hlon=135.6063341&z=16&datum=tky&home=on,近鉄八尾店
,ドライブスルー,パーキング,,宮崎県日向市財光寺507-1,//map.yahoo.co.jp/maps?lat=32.4063256&lon=131.6331249&hlat=32.4063256&hlon=131.6331249&z=16&datum=tky&home=on,日向店
,,パーキング,無線LAN,兵庫県赤穂市中広字別所55-3 ,//map.yahoo.co.jp/maps?lat=34.7525833&lon=134.4035806&hlat=34.7525833&hlon=134.4035806&z=16&datum=tky&home=on,イオン赤穂店
,ドライブスルー,パーキング,無線LAN,兵庫県宝塚市安倉北2-18-15 ,//map.yahoo.co.jp/maps?lat=34.8008783&lon=135.3757422&hlat=34.8008783&hlon=135.3757422&z=16&datum=tky&home=on,宝塚インター店
,,パーキング,無線LAN,兵庫県川西市栄町25-1　アステ川西1F,//map.yahoo.co.jp/maps?lat=34.8232919&lon=135.4158522&hlat=34.8232919&hlon=135.4158522&z=16&datum=tky&home=on,アステ川西店
,,パーキング,無線LAN,兵庫県小野市王子町868-1,//map.yahoo.co.jp/maps?lat=34.85315&lon=134.9384747&hlat=34.85315&hlon=134.9384747&z=16&datum=tky&home=on,イオン小野店
,,パーキング,無線LAN,兵庫県三田市けやき台1-6-2,//map.yahoo.co.jp/maps?lat=34.9055017&lon=135.1898788&hlat=34.9055017&hlon=135.1898788&z=16&datum=tky&home=on,イオン三田ウッディタウン店
,,パーキング,無線LAN,兵庫県加西市北条町北条308-1,//map.yahoo.co.jp/maps?lat=34.9273758&lon=134.8309569&hlat=34.9273758&hlon=134.8309569&z=16&datum=tky&home=on,イオンモール加西北条店
,,パーキング,無線LAN,兵庫県朝来市和田山町枚田岡774 ,//map.yahoo.co.jp/maps?lat=35.3260831&lon=134.8665339&hlat=35.3260831&hlon=134.8665339&z=16&datum=tky&home=on,イオン和田山店
,ドライブスルー,パーキング,無線LAN,兵庫県揖保郡太子町東出144-3 ,//map.yahoo.co.jp/maps?lat=34.8297453&lon=134.6004131&hlat=34.8297453&hlon=134.6004131&z=16&datum=tky&home=on,太子店
,,パーキング,無線LAN,北海道釧路郡釧路町桂木1-1-7 ,//map.yahoo.co.jp/maps?lat=43.00655&lon=144.4084725&hlat=43.00655&hlon=144.4084725&z=16&datum=tky&home=on,イオン釧路店
,,パーキング,無線LAN,北海道標津郡中標津町南町3番地10　東武サウスヒルズ1F,//map.yahoo.co.jp/maps?lat=43.5332108&lon=144.9817508&hlat=43.5332108&hlon=144.9817508&z=16&datum=tky&home=on,中標津店
,ドライブスルー,パーキング,無線LAN,鹿児島県出水市六月田町333,//map.yahoo.co.jp/maps?lat=32.1010459&lon=130.347482&hlat=32.1010459&hlon=130.347482&z=16&datum=tky&home=on,出水店
,,パーキング,無線LAN,鹿児島県薩摩川内市永利町712 　タイヨー永利内,//map.yahoo.co.jp/maps?lat=31.8066166&lon=130.3352712&hlat=31.8066166&hlon=130.3352712&z=16&datum=tky&home=on,川内店
,,パーキング,無線LAN,鹿児島県日置市伊集院町徳重3-11-1 ,//map.yahoo.co.jp/maps?lat=31.6267686&lon=130.4009338&hlat=31.6267686&hlon=130.4009338&z=16&datum=tky&home=on,グラード伊集院店
,ドライブスルー,パーキング,無線LAN,鹿児島県霧島市国分野口西5-22,//map.yahoo.co.jp/maps?lat=31.7356383&lon=130.7467617&hlat=31.7356383&hlon=130.7467617&z=16&datum=tky&home=on,国分店
,,パーキング,,鹿児島県姶良市西餅田264-1,//map.yahoo.co.jp/maps?lat=31.7285816&lon=130.6286911&hlat=31.7285816&hlon=130.6286911&z=16&datum=tky&home=on,イオンタウン姶良店
,ドライブスルー,パーキング,無線LAN,沖縄県沖縄市登川1-1-7 ,//map.yahoo.co.jp/maps?lat=26.3634147&lon=127.8200592&hlat=26.3634147&hlon=127.8200592&z=16&datum=tky&home=on,登川店
,ドライブスルー,パーキング,無線LAN,沖縄県沖縄市泡瀬4-5-5 ,//map.yahoo.co.jp/maps?lat=26.3179156&lon=127.83203&hlat=26.3179156&hlon=127.83203&z=16&datum=tky&home=on,美東泡瀬店
,ドライブスルー,パーキング,無線LAN,沖縄県うるま市安慶名１番９-４,//map.yahoo.co.jp/maps?lat=26.3689808&lon=127.8549853&hlat=26.3689808&hlon=127.8549853&z=16&datum=tky&home=on,具志川店
,ドライブスルー,パーキング,無線LAN,沖縄県宮古島市平良字西里973-1,//map.yahoo.co.jp/maps?lat=24.7937822&lon=125.2947326&hlat=24.7937822&hlon=125.2947326&z=16&datum=tky&home=on,宮古店
,ドライブスルー,パーキング,無線LAN,沖縄県中頭郡嘉手納町兼久382-1 ,//map.yahoo.co.jp/maps?lat=26.3486394&lon=127.7476351&hlat=26.3486394&hlon=127.7476351&z=16&datum=tky&home=on,嘉手納店
,ドライブスルー,パーキング,無線LAN,沖縄県中頭郡北谷町伊平伊礼前原38-1,//map.yahoo.co.jp/maps?lat=26.3187736&lon=127.7587683&hlat=26.3187736&hlon=127.7587683&z=16&datum=tky&home=on,北谷店 
,,パーキング,無線LAN,沖縄県中頭郡西原町嘉手刈 117-2,//map.yahoo.co.jp/maps?lat=26.2203661&lon=127.7666061&hlat=26.2203661&hlon=127.7666061&z=16&datum=tky&home=on,サンエー西原店
,,パーキング,無線LAN,沖縄県中頭郡西原町翁長坂田531-2 ,//map.yahoo.co.jp/maps?lat=26.2349956&lon=127.7505569&hlat=26.2349956&hlon=127.7505569&z=16&datum=tky&home=on,西原坂田店
,,パーキング,無線LAN,沖縄県島尻郡南風原町字兼城531 ,//map.yahoo.co.jp/maps?lat=26.1919818&lon=127.7223746&hlat=26.1919818&hlon=127.7223746&z=16&datum=tky&home=on,一日橋店
,ドライブスルー,パーキング,無線LAN,沖縄県島尻郡八重瀬町伊覇243,//map.yahoo.co.jp/maps?lat=26.1574178&lon=127.7245069&hlat=26.1574178&hlon=127.7245069&z=16&datum=tky&home=on,八重瀬店
,ドライブスルー,パーキング,無線LAN,神奈川県平塚市四之宮6-4-36 ,//map.yahoo.co.jp/maps?lat=35.3556106&lon=139.3613444&hlat=35.3556106&hlon=139.3613444&z=16&datum=tky&home=on,平塚四之宮店
,,,無線LAN,神奈川県平塚市紅谷町10-2 金子ビル,//map.yahoo.co.jp/maps?lat=35.3257143&lon=139.3515076&hlat=35.3257143&hlon=139.3515076&z=16&datum=tky&home=on,平塚店
,,パーキング,無線LAN,神奈川県平塚市代官町33-1 D-104,//map.yahoo.co.jp/maps?lat=35.3251675&lon=139.3615489&hlat=35.3251675&hlon=139.3615489&z=16&datum=tky&home=on,OSC湘南店
,,,無線LAN,神奈川県鎌倉市大船1-5-8 ,//map.yahoo.co.jp/maps?lat=35.3504078&lon=139.5349975&hlat=35.3504078&hlon=139.5349975&z=16&datum=tky&home=on,大船東口店
,,パーキング,無線LAN,神奈川県鎌倉市岡本1188,//map.yahoo.co.jp/maps?lat=35.3446851&lon=139.5200324&hlat=35.3446851&hlon=139.5200324&z=16&datum=tky&home=on,鎌倉大船モール店
,,パーキング,無線LAN,神奈川県鎌倉市小町1-4-26 ,//map.yahoo.co.jp/maps?lat=35.3147917&lon=139.5544119&hlat=35.3147917&hlon=139.5544119&z=16&datum=tky&home=on,鎌倉店
お届けケンタッキー（デリバリー）,ドライブスルー,パーキング,無線LAN,神奈川県藤沢市辻堂神台2-5-23 ,//map.yahoo.co.jp/maps?lat=35.3417616&lon=139.4516176&hlat=35.3417616&hlon=139.4516176&z=16&datum=tky&home=on,羽鳥店
,,パーキング,無線LAN,神奈川県藤沢市辻堂新町4-3-5　ミスターマックス湘南藤沢ショッピングセンター内,//map.yahoo.co.jp/maps?lat=35.3364481&lon=139.4674483&hlat=35.3364481&hlon=139.4674483&z=16&datum=tky&home=on,ミスターマックス湘南藤沢店
,,パーキング,,神奈川県藤沢市藤沢520 ダイエー藤沢店内,//map.yahoo.co.jp/maps?lat=35.3370122&lon=139.4875861&hlat=35.3370122&hlon=139.4875861&z=16&datum=tky&home=on,ダイエー藤沢店
